State/UT,District,Commodity Group,Commodity,Date,Arrival Quantity,Arrival Unit,Modal Price,Price Unit
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),14-01-2021,2.0,Metric Tonnes,8750.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),15-01-2021,2.0,Metric Tonnes,5800.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),15-01-2021,2.0,Metric Tonnes,8550.0,Rs./Quintal
Maharashtra,Pune,Pulses,Red gram/Arhar/Tur(whole),15-01-2021,1.0,Metric Tonnes,5100.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),16-01-2021,2.0,Metric Tonnes,5700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),16-01-2021,2.0,Metric Tonnes,8450.0,Rs./Quintal
Maharashtra,Pune,Pulses,Red gram/Arhar/Tur(whole),17-01-2021,2.0,Metric Tonnes,4800.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),18-01-2021,2.0,Metric Tonnes,5650.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),18-01-2021,3.0,Metric Tonnes,7666.67,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),19-01-2021,2.0,Metric Tonnes,5650.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),19-01-2021,2.0,Metric Tonnes,8500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),20-01-2021,2.0,Metric Tonnes,5600.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),20-01-2021,2.0,Metric Tonnes,8700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),21-01-2021,3.0,Metric Tonnes,4900.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),21-01-2021,3.0,Metric Tonnes,7200.0,Rs./Quintal
Maharashtra,Pune,Pulses,Red gram/Arhar/Tur(whole),21-01-2021,2.0,Metric Tonnes,4975.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),22-01-2021,2.0,Metric Tonnes,5600.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),22-01-2021,2.0,Metric Tonnes,8450.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),23-01-2021,2.0,Metric Tonnes,5600.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),23-01-2021,2.0,Metric Tonnes,8450.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),25-01-2021,2.0,Metric Tonnes,5500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),25-01-2021,2.0,Metric Tonnes,8500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Red gram/Arhar/Tur(whole),25-01-2021,1.0,Metric Tonnes,5150.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),27-01-2021,2.0,Metric Tonnes,5500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),27-01-2021,2.0,Metric Tonnes,8500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),28-01-2021,2.0,Metric Tonnes,5550.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),28-01-2021,2.0,Metric Tonnes,5500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),28-01-2021,2.0,Metric Tonnes,8500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Red gram/Arhar/Tur(whole),28-01-2021,2.0,Metric Tonnes,5050.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),29-01-2021,2.0,Metric Tonnes,5550.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),29-01-2021,2.0,Metric Tonnes,8500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Red gram/Arhar/Tur(whole),29-01-2021,1.0,Metric Tonnes,5300.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),30-01-2021,2.0,Metric Tonnes,5550.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),30-01-2021,2.0,Metric Tonnes,8500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Red gram/Arhar/Tur(whole),30-01-2021,1.0,Metric Tonnes,5100.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),01-02-2021,2.0,Metric Tonnes,5650.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),01-02-2021,1.0,Metric Tonnes,5700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),01-02-2021,2.0,Metric Tonnes,8500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),02-02-2021,2.0,Metric Tonnes,5650.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),02-02-2021,2.0,Metric Tonnes,8450.0,Rs./Quintal
Maharashtra,Pune,Pulses,Red gram/Arhar/Tur(whole),02-02-2021,1.0,Metric Tonnes,5350.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),03-02-2021,2.0,Metric Tonnes,5550.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),03-02-2021,2.0,Metric Tonnes,8450.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),04-02-2021,2.0,Metric Tonnes,5450.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),04-02-2021,3.0,Metric Tonnes,7383.33,Rs./Quintal
Maharashtra,Pune,Pulses,Red gram/Arhar/Tur(whole),04-02-2021,1.0,Metric Tonnes,5050.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),05-02-2021,2.0,Metric Tonnes,5450.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),05-02-2021,2.0,Metric Tonnes,8450.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),06-02-2021,2.0,Metric Tonnes,5650.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),06-02-2021,2.0,Metric Tonnes,8450.0,Rs./Quintal
Maharashtra,Pune,Pulses,Red gram/Arhar/Tur(whole),07-02-2021,1.0,Metric Tonnes,5400.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),08-02-2021,1.0,Metric Tonnes,6501.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),09-02-2021,2.0,Metric Tonnes,5550.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),09-02-2021,2.0,Metric Tonnes,8500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),10-02-2021,2.0,Metric Tonnes,5500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),10-02-2021,2.0,Metric Tonnes,8600.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),11-02-2021,3.0,Metric Tonnes,5033.33,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),11-02-2021,3.0,Metric Tonnes,7933.33,Rs./Quintal
Maharashtra,Pune,Pulses,Red gram/Arhar/Tur(whole),11-02-2021,1.0,Metric Tonnes,5700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),12-02-2021,2.0,Metric Tonnes,5450.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),12-02-2021,2.0,Metric Tonnes,8900.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),13-02-2021,2.0,Metric Tonnes,5450.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),13-02-2021,2.0,Metric Tonnes,8900.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),15-02-2021,2.0,Metric Tonnes,5350.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),15-02-2021,3.0,Metric Tonnes,7866.67,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),16-02-2021,2.0,Metric Tonnes,5300.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),16-02-2021,2.0,Metric Tonnes,8750.0,Rs./Quintal
Maharashtra,Pune,Pulses,Red gram/Arhar/Tur(whole),16-02-2021,1.0,Metric Tonnes,6300.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),17-02-2021,2.0,Metric Tonnes,5350.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),17-02-2021,2.0,Metric Tonnes,8600.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),18-02-2021,3.0,Metric Tonnes,5017.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),18-02-2021,1.0,Metric Tonnes,6000.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),18-02-2021,2.0,Metric Tonnes,8600.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),19-02-2021,1.0,Metric Tonnes,4200.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),20-02-2021,2.0,Metric Tonnes,5350.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),20-02-2021,2.0,Metric Tonnes,8800.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),22-02-2021,4.0,Metric Tonnes,5050.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),22-02-2021,2.0,Metric Tonnes,8850.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),23-02-2021,2.0,Metric Tonnes,5500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),23-02-2021,2.0,Metric Tonnes,8850.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),24-02-2021,2.0,Metric Tonnes,5500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),24-02-2021,2.0,Metric Tonnes,8650.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),25-02-2021,3.0,Metric Tonnes,5133.33,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),25-02-2021,2.0,Metric Tonnes,8700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),26-02-2021,2.0,Metric Tonnes,4200.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),27-02-2021,2.0,Metric Tonnes,5600.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),27-02-2021,2.0,Metric Tonnes,8700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),01-03-2021,3.0,Metric Tonnes,5200.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),01-03-2021,2.0,Metric Tonnes,8550.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),02-03-2021,2.0,Metric Tonnes,5700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),02-03-2021,2.0,Metric Tonnes,8400.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),03-03-2021,2.0,Metric Tonnes,5700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),03-03-2021,2.0,Metric Tonnes,8300.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),04-03-2021,4.0,Metric Tonnes,5150.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),04-03-2021,2.0,Metric Tonnes,8300.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),05-03-2021,3.0,Metric Tonnes,5266.67,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),05-03-2021,2.0,Metric Tonnes,8500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),06-03-2021,3.0,Metric Tonnes,5366.67,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),06-03-2021,2.0,Metric Tonnes,8400.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),07-03-2021,1.0,Metric Tonnes,4700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),08-03-2021,3.0,Metric Tonnes,5266.67,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),08-03-2021,3.0,Metric Tonnes,7266.67,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),09-03-2021,2.0,Metric Tonnes,5700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),09-03-2021,1.0,Metric Tonnes,8950.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),09-03-2021,2.0,Metric Tonnes,8750.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),10-03-2021,2.0,Metric Tonnes,5600.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),10-03-2021,3.0,Metric Tonnes,8700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),11-03-2021,4.0,Metric Tonnes,5050.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),11-03-2021,2.0,Metric Tonnes,8700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Red gram/Arhar/Tur(whole),11-03-2021,2.0,Metric Tonnes,5700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),12-03-2021,3.0,Metric Tonnes,5300.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),12-03-2021,1.0,Metric Tonnes,9000.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),12-03-2021,3.0,Metric Tonnes,8600.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),13-03-2021,3.0,Metric Tonnes,5233.33,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),13-03-2021,1.0,Metric Tonnes,9000.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),13-03-2021,2.0,Metric Tonnes,8600.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),14-03-2021,1.0,Metric Tonnes,4500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),15-03-2021,3.0,Metric Tonnes,5850.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),15-03-2021,1.0,Metric Tonnes,8900.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),15-03-2021,3.0,Metric Tonnes,8400.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),16-03-2021,2.0,Metric Tonnes,5850.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),16-03-2021,1.0,Metric Tonnes,8900.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),16-03-2021,3.0,Metric Tonnes,8300.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),19-03-2021,1.0,Metric Tonnes,4600.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),20-03-2021,1.0,Metric Tonnes,4350.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),22-03-2021,5.0,Metric Tonnes,5290.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),22-03-2021,1.0,Metric Tonnes,8700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),22-03-2021,3.0,Metric Tonnes,8200.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),23-03-2021,4.0,Metric Tonnes,5475.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),23-03-2021,1.0,Metric Tonnes,8700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),23-03-2021,3.0,Metric Tonnes,8200.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),24-03-2021,3.0,Metric Tonnes,5800.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),24-03-2021,1.0,Metric Tonnes,8550.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),24-03-2021,3.0,Metric Tonnes,8400.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),25-03-2021,5.0,Metric Tonnes,5240.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),25-03-2021,1.0,Metric Tonnes,8650.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),25-03-2021,3.0,Metric Tonnes,8300.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),26-03-2021,4.0,Metric Tonnes,5375.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),26-03-2021,1.0,Metric Tonnes,8650.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),26-03-2021,3.0,Metric Tonnes,8300.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),27-03-2021,4.0,Metric Tonnes,5400.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),27-03-2021,1.0,Metric Tonnes,8650.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),27-03-2021,3.0,Metric Tonnes,8300.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),28-03-2021,2.0,Metric Tonnes,4400.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),29-03-2021,3.0,Metric Tonnes,5800.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),29-03-2021,1.0,Metric Tonnes,8650.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),29-03-2021,3.0,Metric Tonnes,8300.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),30-03-2021,4.0,Metric Tonnes,5412.5,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),30-03-2021,1.0,Metric Tonnes,8750.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),30-03-2021,2.0,Metric Tonnes,8400.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),31-03-2021,3.0,Metric Tonnes,5650.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),31-03-2021,1.0,Metric Tonnes,8550.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),31-03-2021,3.0,Metric Tonnes,8300.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),01-04-2021,5.0,Metric Tonnes,5200.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),01-04-2021,1.0,Metric Tonnes,8550.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),01-04-2021,3.0,Metric Tonnes,8500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),02-04-2021,4.0,Metric Tonnes,5325.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),02-04-2021,1.0,Metric Tonnes,8550.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),02-04-2021,3.0,Metric Tonnes,8500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),03-04-2021,3.0,Metric Tonnes,5600.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),03-04-2021,1.0,Metric Tonnes,8550.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),03-04-2021,3.0,Metric Tonnes,8650.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),04-04-2021,1.0,Metric Tonnes,4500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),05-04-2021,4.0,Metric Tonnes,5237.5,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),05-04-2021,1.0,Metric Tonnes,8550.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),05-04-2021,3.0,Metric Tonnes,8650.0,Rs./Quintal
Maharashtra,Pune,Pulses,Red gram/Arhar/Tur(whole),05-04-2021,3.0,Metric Tonnes,5500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),06-04-2021,4.0,Metric Tonnes,5275.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),06-04-2021,1.0,Metric Tonnes,8700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),06-04-2021,3.0,Metric Tonnes,8650.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),07-04-2021,4.0,Metric Tonnes,5343.75,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),07-04-2021,1.0,Metric Tonnes,8650.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),07-04-2021,3.0,Metric Tonnes,8650.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),08-04-2021,4.0,Metric Tonnes,5325.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),08-04-2021,1.0,Metric Tonnes,8600.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),08-04-2021,3.0,Metric Tonnes,8700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),09-04-2021,4.0,Metric Tonnes,5400.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),09-04-2021,1.0,Metric Tonnes,8750.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),09-04-2021,3.0,Metric Tonnes,8600.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),11-04-2021,1.0,Metric Tonnes,4700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),12-04-2021,4.0,Metric Tonnes,5568.75,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),12-04-2021,1.0,Metric Tonnes,8950.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),12-04-2021,4.0,Metric Tonnes,8550.0,Rs./Quintal
Maharashtra,Pune,Pulses,Red gram/Arhar/Tur(whole),12-04-2021,1.0,Metric Tonnes,5500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),13-04-2021,3.0,Metric Tonnes,5500.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),13-04-2021,1.0,Metric Tonnes,8600.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),13-04-2021,3.0,Metric Tonnes,8700.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),14-04-2021,3.0,Metric Tonnes,5900.0,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),14-04-2021,2.0,Metric Tonnes,8950.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),14-04-2021,4.0,Metric Tonnes,8550.0,Rs./Quintal
Maharashtra,Pune,Pulses,Bengal Gram(Gram)(Whole),15-04-2021,7.0,Metric Tonnes,5457.14,Rs./Quintal
Maharashtra,Pune,Pulses,Black Gram(Urd Beans)(Whole),15-04-2021,1.0,Metric Tonnes,9100.0,Rs./Quintal
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),15-04-2021,4.0,Metric Tonnes,8650.0,Rs./Quintal
