State/UT,District,Commodity Group,Commodity,Date,Arrival Quantity,Arrival Unit,Modal Price,Price Unit
Maharashtra,Pune,Oil Seeds,Groundnut,26-03-2021,1.00,Metric Tonnes,4800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,26-03-2021,12.00,Metric Tonnes,5500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,26-03-2021,7.00,Metric Tonnes,5801.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,06-04-2021,10.00,Metric Tonnes,6300.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,06-04-2021,8.00,Metric Tonnes,6100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,27-04-2021,5.00,Metric Tonnes,6400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,27-04-2021,19.00,Metric Tonnes,6471.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,04-05-2021,9.00,Metric Tonnes,7000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,04-05-2021,24.00,Metric Tonnes,6500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,21-05-2021,8.00,Metric Tonnes,6750.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,21-05-2021,22.00,Metric Tonnes,6300.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,25-05-2021,8.00,Metric Tonnes,6600.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,25-05-2021,41.00,Metric Tonnes,6275.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,27-05-2021,16.00,Metric Tonnes,4900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,28-05-2021,2.00,Metric Tonnes,5300.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,28-05-2021,12.00,Metric Tonnes,6900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,28-05-2021,19.00,Metric Tonnes,6248.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,01-06-2021,7.00,Metric Tonnes,4900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,01-06-2021,16.00,Metric Tonnes,6771.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,01-06-2021,12.00,Metric Tonnes,6200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,04-06-2021,4.00,Metric Tonnes,5111.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,04-06-2021,12.00,Metric Tonnes,6875.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,04-06-2021,8.00,Metric Tonnes,6250.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,08-06-2021,2.00,Metric Tonnes,4850.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,08-06-2021,18.00,Metric Tonnes,7000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,08-06-2021,5.00,Metric Tonnes,6200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,10-06-2021,10.00,Metric Tonnes,4700.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,11-06-2021,1.00,Metric Tonnes,4800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,11-06-2021,10.00,Metric Tonnes,6776.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,11-06-2021,4.00,Metric Tonnes,5990.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,13-06-2021,2.00,Metric Tonnes,4500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,14-06-2021,11.00,Metric Tonnes,4700.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,15-06-2021,8.00,Metric Tonnes,4800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,15-06-2021,17.00,Metric Tonnes,6551.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,15-06-2021,3.00,Metric Tonnes,5300.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,18-06-2021,2.00,Metric Tonnes,4561.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,18-06-2021,10.00,Metric Tonnes,6500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,18-06-2021,3.00,Metric Tonnes,5300.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,20-06-2021,5.00,Metric Tonnes,4500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,20-06-2021,1.00,Metric Tonnes,4900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,22-06-2021,5.00,Metric Tonnes,4251.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,22-06-2021,13.00,Metric Tonnes,7000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,22-06-2021,4.00,Metric Tonnes,5761.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,25-06-2021,4.00,Metric Tonnes,4400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,25-06-2021,13.00,Metric Tonnes,6951.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,25-06-2021,3.00,Metric Tonnes,5400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,29-06-2021,3.00,Metric Tonnes,4451.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,29-06-2021,13.00,Metric Tonnes,6900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,29-06-2021,2.00,Metric Tonnes,5565.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,02-07-2021,7.00,Metric Tonnes,4200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,02-07-2021,8.00,Metric Tonnes,7226.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,02-07-2021,2.00,Metric Tonnes,5300.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,06-07-2021,6.00,Metric Tonnes,4751.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,06-07-2021,5.00,Metric Tonnes,6900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,06-07-2021,3.00,Metric Tonnes,5646.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,09-07-2021,4.00,Metric Tonnes,4400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,09-07-2021,7.00,Metric Tonnes,7151.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,09-07-2021,1.00,Metric Tonnes,5351.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,13-07-2021,2.00,Metric Tonnes,4051.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,13-07-2021,2.00,Metric Tonnes,7000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,13-07-2021,1.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,20-07-2021,2.00,Metric Tonnes,4451.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,20-07-2021,3.00,Metric Tonnes,7500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,20-07-2021,1.00,Metric Tonnes,5500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,23-07-2021,3.00,Metric Tonnes,4300.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,23-07-2021,2.00,Metric Tonnes,7200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,27-07-2021,2.00,Metric Tonnes,4900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,27-07-2021,2.00,Metric Tonnes,8000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,29-07-2021,1.00,Metric Tonnes,4500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,30-07-2021,2.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,30-07-2021,3.00,Metric Tonnes,8000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,03-08-2021,5.00,Metric Tonnes,4800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,03-08-2021,5.00,Metric Tonnes,8500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,06-08-2021,2.00,Metric Tonnes,5200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,06-08-2021,2.00,Metric Tonnes,8800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,06-08-2021,2.00,Metric Tonnes,6000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,10-08-2021,1.00,Metric Tonnes,4800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,10-08-2021,3.00,Metric Tonnes,7900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,13-08-2021,6.00,Metric Tonnes,5100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,13-08-2021,1.00,Metric Tonnes,7500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,17-08-2021,3.00,Metric Tonnes,5100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,17-08-2021,1.00,Metric Tonnes,8000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,20-08-2021,5.00,Metric Tonnes,5121.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,20-08-2021,1.00,Metric Tonnes,8000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,27-08-2021,5.00,Metric Tonnes,4811.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,27-08-2021,4.00,Metric Tonnes,8300.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,27-08-2021,1.00,Metric Tonnes,5900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,03-09-2021,2.00,Metric Tonnes,4700.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,03-09-2021,3.00,Metric Tonnes,8300.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,03-09-2021,1.00,Metric Tonnes,6000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,07-09-2021,2.00,Metric Tonnes,4925.50,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,07-09-2021,2.00,Metric Tonnes,8200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,07-09-2021,2.00,Metric Tonnes,5400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,14-09-2021,4.00,Metric Tonnes,5100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,14-09-2021,3.00,Metric Tonnes,8271.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,14-09-2021,19.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,17-09-2021,5.00,Metric Tonnes,5200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,17-09-2021,12.00,Metric Tonnes,7500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,17-09-2021,14.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,21-09-2021,1.00,Metric Tonnes,5050.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,21-09-2021,20.00,Metric Tonnes,4911.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,24-09-2021,1.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,24-09-2021,45.00,Metric Tonnes,6400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,24-09-2021,21.00,Metric Tonnes,5200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,28-09-2021,2.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,28-09-2021,46.00,Metric Tonnes,6500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,28-09-2021,59.00,Metric Tonnes,5500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,01-10-2021,1.00,Metric Tonnes,5400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,01-10-2021,65.00,Metric Tonnes,5950.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,01-10-2021,25.00,Metric Tonnes,5500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,05-10-2021,1.00,Metric Tonnes,5900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,05-10-2021,111.00,Metric Tonnes,5600.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,05-10-2021,34.00,Metric Tonnes,5400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,08-10-2021,61.00,Metric Tonnes,5750.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,08-10-2021,40.00,Metric Tonnes,5900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,12-10-2021,90.00,Metric Tonnes,5300.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,12-10-2021,51.00,Metric Tonnes,5900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,15-10-2021,1.00,Metric Tonnes,5200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,15-10-2021,40.00,Metric Tonnes,5400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,19-10-2021,1.00,Metric Tonnes,5100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,19-10-2021,106.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,19-10-2021,39.00,Metric Tonnes,5350.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,22-10-2021,3.00,Metric Tonnes,5400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,22-10-2021,110.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,22-10-2021,41.00,Metric Tonnes,5350.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,26-10-2021,1.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,26-10-2021,104.00,Metric Tonnes,4800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,26-10-2021,28.00,Metric Tonnes,5300.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,29-10-2021,1.00,Metric Tonnes,4980.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,29-10-2021,55.00,Metric Tonnes,5061.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,29-10-2021,22.00,Metric Tonnes,5300.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,12-11-2021,1.00,Metric Tonnes,4501.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,12-11-2021,50.00,Metric Tonnes,5200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,12-11-2021,21.00,Metric Tonnes,5500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,16-11-2021,1.00,Metric Tonnes,4700.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,16-11-2021,71.00,Metric Tonnes,5759.58,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,16-11-2021,10.00,Metric Tonnes,5660.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,19-11-2021,1.00,Metric Tonnes,4900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,19-11-2021,58.00,Metric Tonnes,5900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,19-11-2021,8.00,Metric Tonnes,5800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,21-11-2021,1.00,Metric Tonnes,5200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,23-11-2021,2.00,Metric Tonnes,5300.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,23-11-2021,67.00,Metric Tonnes,6550.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,23-11-2021,7.00,Metric Tonnes,5970.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,26-11-2021,1.00,Metric Tonnes,4975.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,26-11-2021,53.00,Metric Tonnes,6551.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,26-11-2021,7.00,Metric Tonnes,6000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,30-11-2021,58.00,Metric Tonnes,6050.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,30-11-2021,4.00,Metric Tonnes,6000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,02-12-2021,1.00,Metric Tonnes,6000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,03-12-2021,1.00,Metric Tonnes,4500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,03-12-2021,34.00,Metric Tonnes,6471.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,03-12-2021,3.00,Metric Tonnes,6002.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,07-12-2021,55.00,Metric Tonnes,6385.45,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,07-12-2021,7.00,Metric Tonnes,6000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,10-12-2021,54.00,Metric Tonnes,6400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,10-12-2021,6.00,Metric Tonnes,6100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,13-12-2021,1.00,Metric Tonnes,6000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,14-12-2021,1.00,Metric Tonnes,4700.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,14-12-2021,77.00,Metric Tonnes,6320.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,14-12-2021,3.00,Metric Tonnes,5600.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,17-12-2021,1.00,Metric Tonnes,4700.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,17-12-2021,57.00,Metric Tonnes,6275.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,17-12-2021,9.00,Metric Tonnes,5600.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,18-12-2021,1.00,Metric Tonnes,6000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,21-12-2021,1.00,Metric Tonnes,4400.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,21-12-2021,51.00,Metric Tonnes,5900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,21-12-2021,3.00,Metric Tonnes,5500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,24-12-2021,49.00,Metric Tonnes,6228.57,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,24-12-2021,3.00,Metric Tonnes,5500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,28-12-2021,46.00,Metric Tonnes,6331.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,28-12-2021,1.00,Metric Tonnes,5175.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,31-12-2021,42.00,Metric Tonnes,6196.45,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,31-12-2021,2.00,Metric Tonnes,5000.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,02-01-2022,1.00,Metric Tonnes,5900.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,03-01-2022,1.00,Metric Tonnes,6100.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,08-01-2022,71.00,Metric Tonnes,6250.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,08-01-2022,2.00,Metric Tonnes,5200.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,14-01-2022,1.00,Metric Tonnes,4800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,14-01-2022,29.00,Metric Tonnes,6141.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,14-01-2022,1.00,Metric Tonnes,5001.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,17-01-2022,1.00,Metric Tonnes,5500.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,18-01-2022,43.00,Metric Tonnes,6140.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,18-01-2022,2.00,Metric Tonnes,5600.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,20-01-2022,1.00,Metric Tonnes,5800.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Groundnut,21-01-2022,1.00,Metric Tonnes,5561.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,21-01-2022,50.00,Metric Tonnes,6181.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Sunflower/Sunflower Seed,21-01-2022,2.00,Metric Tonnes,5581.00,Rs./Quintal
Maharashtra,Pune,Oil Seeds,Soyabean,25-01-2022,47.00,Metric Tonnes,6083.19,Rs./Quintal
